"";"Nom_scientifique";"Milieu_recolte";"ID_espece";"ID_echantillon";"ID_Feuille";"DI";"DI_test";"BT";"BT_test";"MT";"BB";"BB_test";"Nb_ramifications";"SD";"TMC_t0";"TMC_t24";"TDMC";"TD";"TDIA";"Gmin";"LMC_t0";"LMC_t24";"PEF";"LDMC";"Surface_F";"SLA";"LT"
"1570";"Elaeocarpus angustifolius";"F";53;"53_2";"53_2_5";9,5;9,5;14;14;737,9;45;45;9;2,37;NA;NA;NA;0,47;10,395;25,07674492;NA;NA;NA;NA;30,291;NA;NA
"1571";"Elaeocarpus angustifolius";"F";53;"53_3";"53_3_1";9,5;9,5;18;18;710,4;90;90;4;0,9;NA;NA;NA;0,36;8,38;27,87862843;NA;NA;NA;NA;30,305;NA;NA
"1572";"Elaeocarpus angustifolius";"F";53;"53_3";"53_3_2";9,5;9,5;18;18;710,4;90;90;4;0,9;NA;NA;NA;0,36;8,38;27,87862843;NA;NA;NA;NA;18,064;NA;NA
"1573";"Elaeocarpus angustifolius";"F";53;"53_3";"53_3_3";9,5;9,5;18;18;710,4;90;90;4;0,9;NA;NA;NA;0,36;8,38;27,87862843;NA;NA;NA;NA;20,083;NA;NA
"1574";"Elaeocarpus angustifolius";"F";53;"53_3";"53_3_4";9,5;9,5;18;18;710,4;90;90;4;0,9;NA;NA;NA;0,36;8,38;27,87862843;NA;NA;NA;NA;29,921;NA;NA
"1575";"Elaeocarpus angustifolius";"F";53;"53_3";"53_3_5";9,5;9,5;18;18;710,4;90;90;4;0,9;NA;NA;NA;0,36;8,38;27,87862843;NA;NA;NA;NA;19,503;NA;NA
"1576";"Elaeocarpus angustifolius";"F";53;"53_4";"53_4_1";9,5;9,5;22;22;665,4;60;60;8;1,49;NA;NA;NA;0,37;8,74;52,39267778;NA;NA;NA;NA;33,262;NA;NA
"1577";"Elaeocarpus angustifolius";"F";53;"53_4";"53_4_2";9,5;9,5;22;22;665,4;60;60;8;1,49;NA;NA;NA;0,37;8,74;52,39267778;NA;NA;NA;NA;23,61;NA;NA
"1578";"Elaeocarpus angustifolius";"F";53;"53_4";"53_4_3";9,5;9,5;22;22;665,4;60;60;8;1,49;NA;NA;NA;0,37;8,74;52,39267778;NA;NA;NA;NA;25,11;NA;NA
"1579";"Elaeocarpus angustifolius";"F";53;"53_4";"53_4_4";9,5;9,5;22;22;665,4;60;60;8;1,49;NA;NA;NA;0,37;8,74;52,39267778;NA;NA;NA;NA;30,241;NA;NA
"1580";"Elaeocarpus angustifolius";"F";53;"53_4";"53_4_5";9,5;9,5;22;22;665,4;60;60;8;1,49;NA;NA;NA;0,37;8,74;52,39267778;NA;NA;NA;NA;21,312;NA;NA
"1581";"Elaeocarpus angustifolius";"F";53;"53_5";"53_5_1";9,5;9,5;10;10;677;45;45;9;2,56;NA;NA;NA;0,42;9,165;21,51850203;NA;NA;NA;NA;20,512;NA;NA
"1582";"Elaeocarpus angustifolius";"F";53;"53_5";"53_5_2";9,5;9,5;10;10;677;45;45;9;2,56;NA;NA;NA;0,42;9,165;21,51850203;NA;NA;NA;NA;22,428;NA;NA
"1583";"Elaeocarpus angustifolius";"F";53;"53_5";"53_5_3";9,5;9,5;10;10;677;45;45;9;2,56;NA;NA;NA;0,42;9,165;21,51850203;NA;NA;NA;NA;23,091;NA;NA
"1584";"Elaeocarpus angustifolius";"F";53;"53_5";"53_5_4";9,5;9,5;10;10;677;45;45;9;2,56;NA;NA;NA;0,42;9,165;21,51850203;NA;NA;NA;NA;24,277;NA;NA
"1585";"Elaeocarpus angustifolius";"F";53;"53_5";"53_5_5";9,5;9,5;10;10;677;45;45;9;2,56;NA;NA;NA;0,42;9,165;21,51850203;NA;NA;NA;NA;22,785;NA;NA
"1586";"Elaeocarpus angustifolius";"F";53;"53_6";"53_6_1";9,5;9,5;30;30;601,4;65;65;5;0,88;NA;NA;NA;0,47;8,65;35,81205821;NA;NA;NA;NA;23,686;NA;NA
"1587";"Elaeocarpus angustifolius";"F";53;"53_6";"53_6_2";9,5;9,5;30;30;601,4;65;65;5;0,88;NA;NA;NA;0,47;8,65;35,81205821;NA;NA;NA;NA;25,163;NA;NA
"1588";"Elaeocarpus angustifolius";"F";53;"53_6";"53_6_3";9,5;9,5;30;30;601,4;65;65;5;0,88;NA;NA;NA;0,47;8,65;35,81205821;NA;NA;NA;NA;23,512;NA;NA
"1589";"Elaeocarpus angustifolius";"F";53;"53_6";"53_6_4";9,5;9,5;30;30;601,4;65;65;5;0,88;NA;NA;NA;0,47;8,65;35,81205821;NA;NA;NA;NA;28,292;NA;NA
"1590";"Elaeocarpus angustifolius";"F";53;"53_6";"53_6_5";9,5;9,5;30;30;601,4;65;65;5;0,88;NA;NA;NA;0,47;8,65;35,81205821;NA;NA;NA;NA;22,109;NA;NA
"1591";"Erythrina variegata var. fastigiata";"R";54;"54_1";"54_1_1";9,5;9,5;18;18;637,7;70;70;3;1,05;NA;NA;NA;0,54;9,4;77,38204055;NA;NA;NA;NA;52,679;NA;NA
"1592";"Erythrina variegata var. fastigiata";"R";54;"54_1";"54_1_2";9,5;9,5;18;18;637,7;70;70;3;1,05;NA;NA;NA;0,54;9,4;77,38204055;NA;NA;NA;NA;28,159;NA;NA
"1593";"Erythrina variegata var. fastigiata";"R";54;"54_1";"54_1_3";9,5;9,5;18;18;637,7;70;70;3;1,05;NA;NA;NA;0,54;9,4;77,38204055;NA;NA;NA;NA;28,73;NA;NA
"1594";"Erythrina variegata var. fastigiata";"R";54;"54_1";"54_1_4";9,5;9,5;18;18;637,7;70;70;3;1,05;NA;NA;NA;0,54;9,4;77,38204055;NA;NA;NA;NA;22,093;NA;NA
"1595";"Erythrina variegata var. fastigiata";"R";54;"54_1";"54_1_5";9,5;9,5;18;18;637,7;70;70;3;1,05;NA;NA;NA;0,54;9,4;77,38204055;NA;NA;NA;NA;29,386;NA;NA
