"";"ID_echantillon";"ID_espece";"Date";"heure";"Lieu";"Longitude";"Latitude";"Remarques";"Nom.verna";"Nom_scientifique";"Famille";"Habitat";"Milieu_recolte";"Statut";"Type.feuille";"Forme.feuille";"Texture.feuille";"Type.ecorce";"Forme.croissance";"Inflammabilite.presume";"T_ambiante";"Vent";"Humidite";"T_grill";"DI";"DI_test";"MT";"temps_total";"BB";"BB_test";"remarque";"longeur";"largeur";"hauteur";"masse";"score_DI";"BT";"BT_test";"FI";"SD";"Masse_T_T0";"Masse_T_T24";"Masse_T_Tsec";"Longeur_T_cm";"diametre_T_1_mm";"diametre_T_2_mm";"Nb_ramifications";"Gmin";"TV";"TD";"TMC_t0";"TMC_t24";"TDMC";"TDIA";"ID_Feuille";"Masse_F_T0";"Masse_F_T24";"Masse_F_Tsec";"Surface_F";"LMC_t0";"LMC_t24";"PEF";"LDMC";"SLA";"LT"
"41";"02_3";2;"26-mars";"10h39";"IRD";166,444222;-22,300241;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;163;9;1;606;136;30;30;"";70;NA;NA;NA;9;15;15;1;NA;10,782;10,27;5,199;18;7,92;8,01;1;31,34592761;22,52;0,48;107,39;97,54;482,19;7,965;"02_3_1";6,18;4,608;1,63;251,296;279,141104294479;182,7;25,44;263,75;15416,93;17,11
"42";"02_3";2;"26-mars";"10h39";"IRD";166,444222;-22,300241;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;163;9;1;606;136;30;30;"";70;NA;NA;NA;9;15;15;1;NA;10,782;10,27;5,199;18;7,92;8,01;1;31,34592761;22,52;0,48;107,39;97,54;482,19;7,965;"02_3_2";5,638;4,55;1,507;222,014;274,120769741208;201,92;19,3;267,29;14732,18;18,14
"43";"02_3";2;"26-mars";"10h39";"IRD";166,444222;-22,300241;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;163;9;1;606;136;30;30;"";70;NA;NA;NA;9;15;15;1;NA;10,782;10,27;5,199;18;7,92;8,01;1;31,34592761;22,52;0,48;107,39;97,54;482,19;7,965;"02_3_3";7,468;5,384;2,311;295,79;223,150151449589;132,97;27,91;309,45;12799,22;24,18
"44";"02_3";2;"26-mars";"10h39";"IRD";166,444222;-22,300241;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;163;9;1;606;136;30;30;"";70;NA;NA;NA;9;15;15;1;NA;10,782;10,27;5,199;18;7,92;8,01;1;31,34592761;22,52;0,48;107,39;97,54;482,19;7,965;"02_3_4";2,761;2,191;0,833;121,061;231,452581032413;163,03;20,64;301,7;14533,13;20,76
"45";"02_3";2;"26-mars";"10h39";"IRD";166,444222;-22,300241;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;163;9;1;606;136;30;30;"";70;NA;NA;NA;9;15;15;1;NA;10,782;10,27;5,199;18;7,92;8,01;1;31,34592761;22,52;0,48;107,39;97,54;482,19;7,965;"02_3_5";4,542;3,608;1,22;180,18;272,295081967213;195,74;20,56;268,6;14768,85;18,19
"46";"02_4";2;"26-mars";"13h37";"IRD";166,443375;-22,301783;"Echantillonnée plus tard";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;176;9;1;632;149;25;25;"";70;NA;NA;NA;9;28;28;1;NA;4,72;4,261;2,035;6,7;8,99;10,29;5;38,90706486;10,15;0,47;131,94;109,39;431,14;9,64;"02_4_1";5,068;4,4;1,48;196,003;242,432432432432;197,3;13,18;292,03;13243,45;22,05
"47";"02_4";2;"26-mars";"13h37";"IRD";166,443375;-22,301783;"Echantillonnée plus tard";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;176;9;1;632;149;25;25;"";70;NA;NA;NA;9;28;28;1;NA;4,72;4,261;2,035;6,7;8,99;10,29;5;38,90706486;10,15;0,47;131,94;109,39;431,14;9,64;"02_4_2";6,678;5,901;1,938;263,686;244,582043343653;204,49;11,64;290,21;13606,09;21,33
"48";"02_4";2;"26-mars";"13h37";"IRD";166,443375;-22,301783;"Echantillonnée plus tard";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;176;9;1;632;149;25;25;"";70;NA;NA;NA;9;28;28;1;NA;4,72;4,261;2,035;6,7;8,99;10,29;5;38,90706486;10,15;0,47;131,94;109,39;431,14;9,64;"02_4_3";6,692;6,341;1,941;258,854;244,770736733642;226,69;5,25;290,05;13336,12;21,75
"49";"02_4";2;"26-mars";"13h37";"IRD";166,443375;-22,301783;"Echantillonnée plus tard";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;176;9;1;632;149;25;25;"";70;NA;NA;NA;9;28;28;1;NA;4,72;4,261;2,035;6,7;8,99;10,29;5;38,90706486;10,15;0,47;131,94;109,39;431,14;9,64;"02_4_4";9,225;8,021;2,55;317,005;261,764705882353;214,55;13,05;276,42;12431,57;22,24
"50";"02_4";2;"26-mars";"13h37";"IRD";166,443375;-22,301783;"Echantillonnée plus tard";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;176;9;1;632;149;25;25;"";70;NA;NA;NA;9;28;28;1;NA;4,72;4,261;2,035;6,7;8,99;10,29;5;38,90706486;10,15;0,47;131,94;109,39;431,14;9,64;"02_4_5";6,842;5,919;1,915;248,77;257,284595300261;209,09;13,49;279,89;12990,6;21,55
"51";"02_5";2;"26-mars";"10h53";"IRD";166,444442;-22,300486;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;170;8;2;468;134;5;5;"Espace au niveau du chalumeau";70;NA;NA;NA;8;12;12;1;NA;15,815;14,938;5,231;15,6;11,76;12,52;3;28,34690237;29,75;0,53;202,33;185,57;330,76;12,14;"02_5_1";5,467;4,456;1,79;196,583;205,418994413408;148,94;18,49;327,42;10982,29;29,81
"52";"02_5";2;"26-mars";"10h53";"IRD";166,444442;-22,300486;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;170;8;2;468;134;5;5;"Espace au niveau du chalumeau";70;NA;NA;NA;8;12;12;1;NA;15,815;14,938;5,231;15,6;11,76;12,52;3;28,34690237;29,75;0,53;202,33;185,57;330,76;12,14;"02_5_2";4,42;3,717;1,602;176,975;175,905118601748;132,02;15,9;362,44;11047,13;32,81
"53";"02_5";2;"26-mars";"10h53";"IRD";166,444442;-22,300486;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;170;8;2;468;134;5;5;"Espace au niveau du chalumeau";70;NA;NA;NA;8;12;12;1;NA;15,815;14,938;5,231;15,6;11,76;12,52;3;28,34690237;29,75;0,53;202,33;185,57;330,76;12,14;"02_5_3";4,12;3,193;1,382;142,763;198,118668596237;131,04;22,5;335,44;10330,17;32,47
"54";"02_5";2;"26-mars";"10h53";"IRD";166,444442;-22,300486;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;170;8;2;468;134;5;5;"Espace au niveau du chalumeau";70;NA;NA;NA;8;12;12;1;NA;15,815;14,938;5,231;15,6;11,76;12,52;3;28,34690237;29,75;0,53;202,33;185,57;330,76;12,14;"02_5_4";5,418;4,435;1,881;202,735;188,038277511962;135,78;18,14;347,18;10778,04;32,21
"55";"02_5";2;"26-mars";"10h53";"IRD";166,444442;-22,300486;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;170;8;2;468;134;5;5;"Espace au niveau du chalumeau";70;NA;NA;NA;8;12;12;1;NA;15,815;14,938;5,231;15,6;11,76;12,52;3;28,34690237;29,75;0,53;202,33;185,57;330,76;12,14;"02_5_5";4,689;3,065;1,276;173,29;267,476489028213;140,2;34,63;272,13;13580,72;20,04
"56";"02_6";2;"26-mars";"10h58";"IRD";166,444049;-22,301004;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;161;9;1;688;139;45;45;"";70;NA;NA;NA;9;18;18;1;NA;12,13;11,601;6,025;15,4;9,72;9,6;1;28,2256975;23,37;0,52;101,33;92,55;496,7;9,66;"02_6_1";7,45;5,701;2,535;264,661;193,885601577909;124,89;23,48;340,27;10440,28;32,59
"57";"02_6";2;"26-mars";"10h58";"IRD";166,444049;-22,301004;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;161;9;1;688;139;45;45;"";70;NA;NA;NA;9;18;18;1;NA;12,13;11,601;6,025;15,4;9,72;9,6;1;28,2256975;23,37;0,52;101,33;92,55;496,7;9,66;"02_6_2";7,234;6,425;2,176;215,001;232,444852941176;195,27;11,18;300,8;9880,56;30,44
"58";"02_6";2;"26-mars";"10h58";"IRD";166,444049;-22,301004;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;161;9;1;688;139;45;45;"";70;NA;NA;NA;9;18;18;1;NA;12,13;11,601;6,025;15,4;9,72;9,6;1;28,2256975;23,37;0,52;101,33;92,55;496,7;9,66;"02_6_3";3,978;3,483;1,249;133,588;218,494795836669;178,86;12,44;313,98;10695,6;29,36
"59";"02_6";2;"26-mars";"10h58";"IRD";166,444049;-22,301004;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;161;9;1;688;139;45;45;"";70;NA;NA;NA;9;18;18;1;NA;12,13;11,601;6,025;15,4;9,72;9,6;1;28,2256975;23,37;0,52;101,33;92,55;496,7;9,66;"02_6_4";10,552;5,949;3,591;370,162;193,845725424673;65,66;43,62;340,31;10308,05;33,01
"60";"02_6";2;"26-mars";"10h58";"IRD";166,444049;-22,301004;"";"Badamier";"Terminalia catappa";"Combretaceae";"N";"N";"Introduite";"Simple";"Obovale";"Douce";"Crevacée";"Arbre";"Moyenne";31,7;2,5;66;161;9;1;688;139;45;45;"";70;NA;NA;NA;9;18;18;1;NA;12,13;11,601;6,025;15,4;9,72;9,6;1;28,2256975;23,37;0,52;101,33;92,55;496,7;9,66;"02_6_5";8,294;7,3;2,54;248,482;226,535433070866;187,4;11,98;306,25;9782,76;31,31
"61";"03_1";3;"01-avr";"9h12";"Dzumac";166,446579;-22,12077;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;149,4;9;1;848;225;85;85;"";70;64;25;300;9;104;104;1;5,12;17,211;15,885;9,979;7,1;17,45;17,27;20;8,093595818;19,36;0,89;72,47;59,18;579,8;17,36;"03_1_1";0,674;0,544;0,342;20,437;97,0760233918129;59,06;19,29;507,42;5975,73;84,91
"62";"03_1";3;"01-avr";"9h12";"Dzumac";166,446579;-22,12077;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;149,4;9;1;848;225;85;85;"";70;64;25;300;9;104;104;1;5,12;17,211;15,885;9,979;7,1;17,45;17,27;20;8,093595818;19,36;0,89;72,47;59,18;579,8;17,36;"03_1_2";0,637;0,527;0,317;19,278;100,946372239748;66,25;17,27;497,65;6081,39;81,83
"63";"03_1";3;"01-avr";"9h12";"Dzumac";166,446579;-22,12077;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;149,4;9;1;848;225;85;85;"";70;64;25;300;9;104;104;1;5,12;17,211;15,885;9,979;7,1;17,45;17,27;20;8,093595818;19,36;0,89;72,47;59,18;579,8;17,36;"03_1_3";0,34;0,274;0,171;10,827;98,8304093567251;60,23;19,41;502,94;6331,58;79,43
"64";"03_1";3;"01-avr";"9h12";"Dzumac";166,446579;-22,12077;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;149,4;9;1;848;225;85;85;"";70;64;25;300;9;104;104;1;5,12;17,211;15,885;9,979;7,1;17,45;17,27;20;8,093595818;19,36;0,89;72,47;59,18;579,8;17,36;"03_1_4";0,506;0,391;0,247;15,55;104,858299595142;58,3;22,73;488,14;6295,55;77,54
"65";"03_1";3;"01-avr";"9h12";"Dzumac";166,446579;-22,12077;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;149,4;9;1;848;225;85;85;"";70;64;25;300;9;104;104;1;5,12;17,211;15,885;9,979;7,1;17,45;17,27;20;8,093595818;19,36;0,89;72,47;59,18;579,8;17,36;"03_1_5";0,787;0,661;0,393;22,549;100,254452926209;68,19;16,01;499,36;5737,66;87,03
"66";"03_2";3;"01-avr";"9h15";"Dzumac";166,446791;-22,120763;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;154,1;9;1;880,5;202;95;95;"";70;40;19;125;9;81;81;1;4,49;17,809;16,537;9,821;8,8;15,77;15,32;7;16,71824521;21,49;0,83;81,34;68,38;551,46;15,545;"03_2_1";0,469;0,367;0,227;10,48;106,607929515418;61,67;21,75;484,01;4616,74;104,84
"67";"03_2";3;"01-avr";"9h15";"Dzumac";166,446791;-22,120763;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;154,1;9;1;880,5;202;95;95;"";70;40;19;125;9;81;81;1;4,49;17,809;16,537;9,821;8,8;15,77;15,32;7;16,71824521;21,49;0,83;81,34;68,38;551,46;15,545;"03_2_2";1,115;0,869;0,534;25,731;108,801498127341;62,73;22,06;478,92;4818,54;99,39
"68";"03_2";3;"01-avr";"9h15";"Dzumac";166,446791;-22,120763;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;154,1;9;1;880,5;202;95;95;"";70;40;19;125;9;81;81;1;4,49;17,809;16,537;9,821;8,8;15,77;15,32;7;16,71824521;21,49;0,83;81,34;68,38;551,46;15,545;"03_2_3";1,104;0,888;0,533;25,181;107,129455909944;66,6;19,57;482,79;4724,39;102,19
"69";"03_2";3;"01-avr";"9h15";"Dzumac";166,446791;-22,120763;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;154,1;9;1;880,5;202;95;95;"";70;40;19;125;9;81;81;1;4,49;17,809;16,537;9,821;8,8;15,77;15,32;7;16,71824521;21,49;0,83;81,34;68,38;551,46;15,545;"03_2_4";1,006;0,791;0,5;22,225;101,2;58,2;21,37;497,02;4445;111,82
"70";"03_2";3;"01-avr";"9h15";"Dzumac";166,446791;-22,120763;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;154,1;9;1;880,5;202;95;95;"";70;40;19;125;9;81;81;1;4,49;17,809;16,537;9,821;8,8;15,77;15,32;7;16,71824521;21,49;0,83;81,34;68,38;551,46;15,545;"03_2_5";0,96;0,608;0,526;20,659;82,509505703422;15,59;36,67;547,92;3927,57;139,51
"71";"03_3";3;"01-avr";"9h28";"Dzumac";166,447829;-22,120125;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;844,5;265;85;85;"";70;83;38;175;9;144;144;1;1,51;14,295;13,146;7,788;13,1;11,56;11,81;8;12,61632182;24,04;0,59;83,55;68,8;544,81;11,685;"03_3_1";0,78;0,573;0,395;18,793;97,4683544303797;45,06;26,54;506,41;4757,72;106,44
"72";"03_3";3;"01-avr";"9h28";"Dzumac";166,447829;-22,120125;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;844,5;265;85;85;"";70;83;38;175;9;144;144;1;1,51;14,295;13,146;7,788;13,1;11,56;11,81;8;12,61632182;24,04;0,59;83,55;68,8;544,81;11,685;"03_3_2";1,472;1,067;0,769;33,615;91,4174252275683;38,75;27,51;522,42;4371,26;119,51
"73";"03_3";3;"01-avr";"9h28";"Dzumac";166,447829;-22,120125;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;844,5;265;85;85;"";70;83;38;175;9;144;144;1;1,51;14,295;13,146;7,788;13,1;11,56;11,81;8;12,61632182;24,04;0,59;83,55;68,8;544,81;11,685;"03_3_3";0,657;0,488;0,369;15,41;78,0487804878049;32,25;25,72;561,64;4176,15;134,49
"74";"03_3";3;"01-avr";"9h28";"Dzumac";166,447829;-22,120125;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;844,5;265;85;85;"";70;83;38;175;9;144;144;1;1,51;14,295;13,146;7,788;13,1;11,56;11,81;8;12,61632182;24,04;0,59;83,55;68,8;544,81;11,685;"03_3_4";0,806;0,572;0,436;18,163;84,8623853211009;31,19;29,03;540,94;4165,83;129,85
"75";"03_3";3;"01-avr";"9h28";"Dzumac";166,447829;-22,120125;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;844,5;265;85;85;"";70;83;38;175;9;144;144;1;1,51;14,295;13,146;7,788;13,1;11,56;11,81;8;12,61632182;24,04;0,59;83,55;68,8;544,81;11,685;"03_3_5";0,802;0,531;0,41;18,328;95,609756097561;29,51;33,79;511,22;4470,24;114,36
"76";"03_4";3;"01-avr";"9h33";"Dzumac";166,448302;-22,120155;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;166,5;9;1;751,3;189;40;40;"";70;50;30;100;9;68;68;1;1,82;8,719;7,936;4,685;10,2;10,64;10,66;7;19,85008499;17,06;0,51;86,1;69,39;537,33;10,65;"03_4_1";0,384;0,307;0,182;13,741;110,989010989011;68,68;20,05;473,96;7550;62,78
"77";"03_4";3;"01-avr";"9h33";"Dzumac";166,448302;-22,120155;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;166,5;9;1;751,3;189;40;40;"";70;50;30;100;9;68;68;1;1,82;8,719;7,936;4,685;10,2;10,64;10,66;7;19,85008499;17,06;0,51;86,1;69,39;537,33;10,65;"03_4_2";0,899;0,726;0,415;29,52;116,626506024096;74,94;19,24;461,62;7113,25;64,9
"78";"03_4";3;"01-avr";"9h33";"Dzumac";166,448302;-22,120155;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;166,5;9;1;751,3;189;40;40;"";70;50;30;100;9;68;68;1;1,82;8,719;7,936;4,685;10,2;10,64;10,66;7;19,85008499;17,06;0,51;86,1;69,39;537,33;10,65;"03_4_3";0,743;0,617;0,352;24,288;111,079545454545;75,28;16,96;473,76;6900;68,66
"79";"03_4";3;"01-avr";"9h33";"Dzumac";166,448302;-22,120155;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;166,5;9;1;751,3;189;40;40;"";70;50;30;100;9;68;68;1;1,82;8,719;7,936;4,685;10,2;10,64;10,66;7;19,85008499;17,06;0,51;86,1;69,39;537,33;10,65;"03_4_4";1,327;1,093;0,589;49,993;125,297113752122;85,57;17,63;443,86;8487,78;52,29
"80";"03_4";3;"01-avr";"9h33";"Dzumac";166,448302;-22,120155;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;166,5;9;1;751,3;189;40;40;"";70;50;30;100;9;68;68;1;1,82;8,719;7,936;4,685;10,2;10,64;10,66;7;19,85008499;17,06;0,51;86,1;69,39;537,33;10,65;"03_4_5";1,4;1,024;0,77;41,211;81,8181818181818;32,99;26,86;550;5352,08;102,76
"81";"03_5";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;820,8;233;90;90;"";70;86;27;350;9;112;112;1;4,11;21,393;20,417;12,85;8,7;17,25;17,86;8;18,94770657;23,99;0,89;66,48;58,89;600,66;17,555;"03_5_1";0,598;0,46;0,327;10,664;82,874617737003;40,67;23,08;546,82;3261,16;167,68
"82";"03_5";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;820,8;233;90;90;"";70;86;27;350;9;112;112;1;4,11;21,393;20,417;12,85;8,7;17,25;17,86;8;18,94770657;23,99;0,89;66,48;58,89;600,66;17,555;"03_5_2";0,868;0,729;0,448;16,663;93,75;62,72;16,01;516,13;3719,42;138,77
"83";"03_5";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;820,8;233;90;90;"";70;86;27;350;9;112;112;1;4,11;21,393;20,417;12,85;8,7;17,25;17,86;8;18,94770657;23,99;0,89;66,48;58,89;600,66;17,555;"03_5_3";0,662;0,495;0,376;12,949;76,0638297872341;31,65;25,23;567,98;3443,88;164,92
"84";"03_5";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;820,8;233;90;90;"";70;86;27;350;9;112;112;1;4,11;21,393;20,417;12,85;8,7;17,25;17,86;8;18,94770657;23,99;0,89;66,48;58,89;600,66;17,555;"03_5_4";0,962;0,783;0,48;17,703;100,416666666667;63,13;18,61;498,96;3688,12;135,29
"85";"03_5";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;169;9;1;820,8;233;90;90;"";70;86;27;350;9;112;112;1;4,11;21,393;20,417;12,85;8,7;17,25;17,86;8;18,94770657;23,99;0,89;66,48;58,89;600,66;17,555;"03_5_5";1,333;0,984;0,76;24,086;75,3947368421053;29,47;26,18;570,14;3169,21;179,9
"86";"03_6";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;171,2;9;1;776,2;199;85;85;"";70;66;38;250;9;78;78;1;2,72;12,04;11,179;6,92;8,3;13,27;12,82;11;34,60836234;17,01;0,71;73,99;61,55;574,75;13,045;"03_6_1";1,146;0,758;0,667;20,646;71,8140929535232;13,64;33,86;582,02;3095,35;188,03
"87";"03_6";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;171,2;9;1;776,2;199;85;85;"";70;66;38;250;9;78;78;1;2,72;12,04;11,179;6,92;8,3;13,27;12,82;11;34,60836234;17,01;0,71;73,99;61,55;574,75;13,045;"03_6_2";1,41;0,902;0,8;26,31;76,25;12,75;36,03;567,38;3288,75;172,52
"88";"03_6";3;"01-avr";"10h20";"Dzumac";166,461086;-22,179932;"";"Bois savon";"Alphitonia neocaledonica";"Rhamnaceae";"FLM";"M";"Endemique";"Simple";"Elliptique";"Coriace";"Lisse";"Arbuste";"Forte";31,8;4,2;54,9;171,2;9;1;776,2;199;85;85;"";70;66;38;250;9;78;78;1;2,72;12,04;11,179;6,92;8,3;13,27;12,82;11;34,60836234;17,01;0,71;73,99;61,55;574,75;13,045;"03_6_3";1,013;0,686;0,554;17,94;82,8519855595668;23,83;32,28;546,89;3238,27;168,88
